# t x y
2.94000000 0.56675670 3.53233003
2.95000000 0.56499960 3.52022038
2.96000000 0.56327519 3.50814613
2.97000000 0.56158313 3.49610732
2.98000000 0.55992307 3.48410399
2.99000000 0.55829468 3.47213616
3.00000000 0.55669764 3.46020386
3.01000000 0.55513163 3.44830711
3.02000000 0.55359632 3.43644594
3.03000000 0.55209141 3.42462036
3.04000000 0.55061660 3.41283039
3.05000000 0.54917159 3.40107604
3.06000000 0.54775609 3.38935733
3.07000000 0.54636980 3.37767427
3.08000000 0.54501245 3.36602686
3.09000000 0.54368377 3.35441511
3.10000000 0.54238348 3.34283902
3.11000000 0.54111131 3.33129860
3.12000000 0.53986702 3.31979384
3.13000000 0.53865033 3.30832474
3.14000000 0.53746100 3.29689130
3.15000000 0.53629878 3.28549351
3.16000000 0.53516344 3.27413136
3.17000000 0.53405474 3.26280484
3.18000000 0.53297244 3.25151395
3.19000000 0.53191632 3.24025866
3.20000000 0.53088615 3.22903897
3.21000000 0.52988173 3.21785485
3.22000000 0.52890282 3.20670629
3.23000000 0.52794923 3.19559326
3.24000000 0.52702075 3.18451576
3.25000000 0.52611717 3.17347374
3.26000000 0.52523831 3.16246720
3.27000000 0.52438396 3.15149609
3.28000000 0.52355394 3.14056041
3.29000000 0.52274806 3.12966011
3.30000000 0.52196615 3.11879516
3.31000000 0.52120802 3.10796554
3.32000000 0.52047350 3.09717122
3.33000000 0.51976241 3.08641215
3.34000000 0.51907461 3.07568831
3.35000000 0.51840991 3.06499966
3.36000000 0.51776816 3.05434615
3.37000000 0.51714921 3.04372776
3.38000000 0.51655290 3.03314444
3.39000000 0.51597909 3.02259615
3.40000000 0.51542762 3.01208285
3.41000000 0.51489836 3.00160450
3.42000000 0.51439117 2.99116104
3.43000000 0.51390591 2.98075245
3.44000000 0.51344245 2.97037866
3.45000000 0.51300065 2.96003964
3.46000000 0.51258040 2.94973533
3.47000000 0.51218157 2.93946569
3.48000000 0.51180404 2.92923067
3.49000000 0.51144768 2.91903021
