# t x y
0.00000000 15.00000000 3.00000000
0.01000000 14.98401535 3.03315842
0.02000000 14.96605317 3.06663129
0.03000000 14.94610193 3.10041478
0.04000000 14.92415121 3.13450478
0.05000000 14.90019178 3.16889687
0.06000000 14.87421558 3.20358632
0.07000000 14.84621579 3.23856812
0.08000000 14.81618684 3.27383691
0.09000000 14.78412446 3.30938704
0.10000000 14.75002570 3.34521255
0.11000000 14.71388895 3.38130714
0.12000000 14.67571399 3.41766419
0.13000000 14.63550198 3.45427678
0.14000000 14.59325554 3.49113765
0.15000000 14.54897868 3.52823923
0.16000000 14.50267693 3.56557361
0.17000000 14.45435726 3.60313257
0.18000000 14.40402814 3.64090758
0.19000000 14.35169957 3.67888978
0.20000000 14.29738305 3.71706999
0.21000000 14.24109161 3.75543875
0.22000000 14.18283980 3.79398627
0.23000000 14.12264371 3.83270245
0.24000000 14.06052096 3.87157692
0.25000000 13.99649070 3.91059901
0.26000000 13.93057360 3.94975776
0.27000000 13.86279183 3.98904194
0.28000000 13.79316910 4.02844006
0.29000000 13.72173055 4.06794037
0.30000000 13.64850284 4.10753086
0.31000000 13.57351404 4.14719930
0.32000000 13.49679368 4.18693321
0.33000000 13.41837265 4.22671991
0.34000000 13.33828323 4.26654653
0.35000000 13.25655905 4.30639996
0.36000000 13.17323502 4.34626697
0.37000000 13.08834732 4.38613412
0.38000000 13.00193336 4.42598784
0.39000000 12.91403172 4.46581442
0.40000000 12.82468213 4.50560004
0.41000000 12.73392540 4.54533074
0.42000000 12.64180339 4.58499251
0.43000000 12.54835892 4.62457123
0.44000000 12.45363579 4.66405277
0.45000000 12.35767862 4.70342290
0.46000000 12.26053289 4.74266742
0.47000000 12.16224483 4.78177208
0.48000000 12.06286137 4.82072267
0.49000000 11.96243006 4.85950499
0.50000000 11.86099906 4.89810490
0.51000000 11.75861700 4.93650830
0.52000000 11.65533298 4.97470120
0.53000000 11.55119648 5.01266967
0.54000000 11.44625729 5.05039993
0.55000000 11.34056544 5.08787830
0.56000000 11.23417116 5.12509125
0.57000000 11.12712478 5.16202545
0.58000000 11.01947669 5.19866769
0.59000000 10.91127727 5.23500501
0.60000000 10.80257681 5.27102461
0.61000000 10.69342546 5.30671396
0.62000000 10.58387317 5.34206074
0.63000000 10.47396963 5.37705288
0.64000000 10.36376419 5.41167861
0.65000000 10.25330581 5.44592639
0.66000000 10.14264302 5.47978500
0.67000000 10.03182385 5.51324352
0.68000000 9.92089577 5.54629134
0.69000000 9.80990565 5.57891817
0.70000000 9.69889970 5.61111406
0.71000000 9.58792343 5.64286938
0.72000000 9.47702161 5.67417487
0.73000000 9.36623820 5.70502163
0.74000000 9.25561635 5.73540109
0.75000000 9.14519833 5.76530510
0.76000000 9.03502548 5.79472583
0.77000000 8.92513824 5.82365587
0.78000000 8.81557604 5.85208817
0.79000000 8.70637733 5.88001606
0.80000000 8.59757953 5.90743329
0.81000000 8.48921900 5.93433396
0.82000000 8.38133105 5.96071257
0.83000000 8.27394986 5.98656403
0.84000000 8.16710854 6.01188361
0.85000000 8.06083907 6.03666699
0.86000000 7.95517229 6.06091023
0.87000000 7.85013789 6.08460976
0.88000000 7.74576444 6.10776241
0.89000000 7.64207934 6.13036537
0.90000000 7.53910884 6.15241621
0.91000000 7.43687802 6.17391288
0.92000000 7.33541084 6.19485368
0.93000000 7.23473009 6.21523726
0.94000000 7.13485742 6.23506264
0.95000000 7.03581334 6.25432917
0.96000000 6.93761725 6.27303654
0.97000000 6.84028742 6.29118479
0.98000000 6.74384102 6.30877426
0.99000000 6.64829414 6.32580561
1.00000000 6.55366179 6.34227982
1.01000000 6.45995792 6.35819816
1.02000000 6.36719545 6.37356219
1.03000000 6.27538629 6.38837375
1.04000000 6.18454132 6.40263497
1.05000000 6.09467046 6.41634823
1.06000000 6.00578267 6.42951617
1.07000000 5.91788598 6.44214166
1.08000000 5.83098751 6.45422783
1.09000000 5.74509346 6.46577803
1.10000000 5.66020921 6.47679583
1.11000000 5.57633928 6.48728500
1.12000000 5.49348736 6.49724951
1.13000000 5.41165638 6.50669354
1.14000000 5.33084848 6.51562142
1.15000000 5.25106507 6.52403768
1.16000000 5.17230685 6.53194700
1.17000000 5.09457384 6.53935421
1.18000000 5.01786537 6.54626429
1.19000000 4.94218016 6.55268237
1.20000000 4.86751631 6.55861368
1.21000000 4.79387132 6.56406358
1.22000000 4.72124216 6.56903756
1.23000000 4.64962523 6.57354119
1.24000000 4.57901644 6.57758014
1.25000000 4.50941120 6.58116018
1.26000000 4.44080447 6.58428714
1.27000000 4.37319075 6.58696693
1.28000000 4.30656413 6.58920553
1.29000000 4.24091830 6.59100898
1.30000000 4.17624660 6.59238336
1.31000000 4.11254198 6.59333480
1.32000000 4.04979709 6.59386947
1.33000000 3.98800424 6.59399358
1.34000000 3.92715548 6.59371335
1.35000000 3.86724257 6.59303504
1.36000000 3.80825702 6.59196489
1.37000000 3.75019011 6.59050920
1.38000000 3.69303289 6.58867424
1.39000000 3.63677623 6.58646628
1.40000000 3.58141080 6.58389161
1.41000000 3.52692711 6.58095648
1.42000000 3.47331553 6.57766714
1.43000000 3.42056627 6.57402984
1.44000000 3.36866943 6.57005078
1.45000000 3.31761501 6.56573615
1.46000000 3.26739290 6.56109211
1.47000000 3.21799292 6.55612478
1.48000000 3.16940481 6.55084026
1.49000000 3.12161826 6.54524460
